date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_profile,selected_terminal,selected_terminal_energy_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-01-24,1,2454.856,2025-01-24T00:10:00,2025-01-24T00:00:00,00:10:00,25,B,0.0,00:10:00,25,B,0.3048,00:10:00,25,B,0.4248,409.1426666666667,0.0,2454.856,409.1426666666667,2025-01-24T00:10:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:10:00,2025-01-24T00:10:00,0.4248,364.8331256277157,0.09863773620576857,27.280378734877683,392.11350436259335,0.09863773620576857,0,0.8,evening_hedge,1200.0,1200.0,1225.348199959721,833.3333333333333,0.0,6000.0,6750.0,0.0,1.0,816.2055332930543,0.0,0.0,0.0,0.0,0.0,6000.0,6734.584979963749,520.5279153428894,0.0,520.5279153428894
2025-01-24,2,2503.1642,2025-01-24T00:20:00,2025-01-24T00:10:00,00:20:00,25,C,0.0,00:20:00,25,C,0.3072,00:20:00,25,C,0.4245,417.1940333333334,0.0,2503.1642,417.1940333333334,2025-01-24T00:20:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:20:00,2025-01-24T00:20:00,0.4245,386.25626117631026,0.3633251256183183,27.280378734877683,413.53663991118793,0.3633251256183183,0,0.8,evening_hedge,1200.0,1200.0,1246.5066481189028,833.3333333333333,0.0,6750.0,7500.0,0.0,1.0,829.3126147855694,0.0,0.0,0.0,0.0,0.0,6734.584979963749,7480.966333270761,529.1420721264742,0.0,529.1420721264742
2025-01-24,3,2653.22,2025-01-24T00:30:00,2025-01-24T00:20:00,00:30:00,25,D,0.0,00:30:00,25,D,0.3419,00:30:00,25,D,0.4269,442.2033333333333,0.0,2653.22,442.2033333333333,2025-01-24T00:30:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:30:00,2025-01-24T00:30:00,0.4269,450.1290119811034,0.7809283067332312,27.280378734877683,477.4093907159811,0.7809283067332312,0,0.8,evening_hedge,1200.0,1200.0,1309.9617957425812,833.3333333333333,0.0,7500.0,8250.0,0.0,1.0,833.3333333333334,0.0,0.0,34.42512907591447,34.42512907591447,0.0,7480.966333270761,8230.96633327076,559.2226906025079,0.0,559.2226906025079
2025-01-24,4,2860.271,2025-01-24T00:40:00,2025-01-24T00:30:00,00:40:00,25,E,0.0,00:40:00,25,E,0.3798,00:40:00,25,E,0.4272,476.71183333333335,0.0,2860.271,476.71183333333335,2025-01-24T00:40:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:40:00,2025-01-24T00:40:00,0.4272,472.3553626435992,1.3300803799677872,27.280378734877683,499.6357413784769,1.3300803799677872,0,0.8,evening_hedge,1200.0,1200.0,1331.6389943318422,833.3333333333333,0.0,8250.0,9000.0,0.0,1.0,833.3333333333334,0.0,0.0,21.59382766517558,21.59382766517558,0.0,8230.96633327076,8980.96633327076,568.876178378563,0.0,568.876178378563
2025-01-24,5,2880.7933,2025-01-24T00:50:00,2025-01-24T00:40:00,00:50:00,25,F,0.0,00:50:00,25,F,0.3823,00:50:00,25,F,0.4271,480.13221666666664,0.0,2880.7933,480.13221666666664,2025-01-24T00:50:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T00:50:00,2025-01-24T00:50:00,0.4271,440.6535371995405,1.9818428152590795,27.280378734877683,467.93391593441817,1.9818428152590795,0,0.8,evening_hedge,1200.0,1200.0,1299.2854064524922,833.3333333333333,0.0,9000.0,9750.0,0.0,1.0,819.1531897858256,0.0,0.0,0.0,0.0,0.0,8980.96633327076,9718.204204078003,554.9247970958594,0.0,554.9247970958594
2025-01-24,6,2778.73,2025-01-24T01:00:00,2025-01-24T00:50:00,01:00:00,25,G,0.0,01:00:00,25,G,0.3679,01:00:00,25,G,0.4285,463.12166666666667,0.0,2778.73,463.12166666666667,2025-01-24T01:00:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:00:00,2025-01-24T01:00:00,0.4285,407.36622335525476,2.70061099385335,27.280378734877683,434.64660209013243,2.70061099385335,0,0.8,evening_hedge,1200.0,1200.0,431.9459910962791,0.0,0.0,9750.0,9750.0,0.0,-0.0,0.0,31.17567557038757,0.0,0.0,0.0,0.0,9718.204204078003,9683.56456455535,185.0888571847556,0.0,185.0888571847556
2025-01-24,7,2843.3884,2025-01-24T01:10:00,2025-01-24T01:00:00,01:10:00,25,H,0.0,01:10:00,25,H,0.3868,01:10:00,25,H,0.4311,473.89806666666664,0.0,2843.3884,473.89806666666664,2025-01-24T01:10:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:10:00,2025-01-24T01:10:00,0.4311,434.8804923953798,3.445244772951057,35.880152311859355,470.7606447072392,3.445244772951057,0,0.8,evening_hedge,1200.0,1200.0,467.3153999342881,0.0,0.0,9750.0,9750.0,0.0,0.0,0.0,6.582666732378527,0.0,0.0,0.0,0.0,9683.56456455535,9676.250490408263,201.4596689116716,0.0,201.4596689116716
2025-01-24,8,2844.8353,2025-01-24T01:20:00,2025-01-24T01:10:00,01:20:00,25,I,0.0,01:20:00,25,I,0.3812,01:20:00,25,I,0.4302,474.1392166666667,0.0,2844.8353,474.1392166666667,2025-01-24T01:20:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:20:00,2025-01-24T01:20:00,0.4302,446.2478219025699,4.170400126898761,35.880152311859355,482.1279742144293,4.170400126898761,0,0.8,evening_hedge,1200.0,1200.0,477.95757408753053,0.0,0.0,9750.0,9750.0,0.0,-0.0,3.8183574208638333,0.0,0.0,0.0,0.0,0.0,9676.250490408263,9679.68701208704,205.61734837245564,0.0,205.61734837245564
2025-01-24,9,2777.55,2025-01-24T01:30:00,2025-01-24T01:20:00,01:30:00,25,J,0.0,01:30:00,25,J,0.3569,01:30:00,25,J,0.4279,462.925,0.0,2777.55,462.925,2025-01-24T01:30:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:30:00,2025-01-24T01:30:00,0.4279,431.59004468751533,4.8280335296093035,35.880152311859355,467.4701969993747,4.8280335296093035,0,0.8,evening_hedge,1200.0,1200.0,795.9754968030987,333.3333333333333,0.0,9750.0,10050.0,0.0,0.999999999999999,333.0504968030987,0.0,0.0,0.0,0.0,0.0,9679.68701208704,9979.43245920983,340.597915082046,0.0,340.597915082046
2025-01-24,10,2879.605,2025-01-24T01:40:00,2025-01-24T01:30:00,01:40:00,25,K,0.0,01:40:00,25,K,0.3801,01:40:00,25,K,0.4312,479.93416666666667,0.0,2879.605,479.93416666666667,2025-01-24T01:40:00,2025-01-24 00:00:00,2025-01-24 00:00:00,2025-01-24T01:40:00,2025-01-24T01:40:00,0.4312,454.1731454657523,5.369046882431862,35.880152311859355,490.0532977776117,5.369046882431862,0,0.8,evening_hedge,1200.0,1200.0,484.68425089517984,0.0,0.0,10050.0,10050.0,0.0,0.0,4.750084228513174,0.0,0.0,0.0,0.0,0.0,9979.43245920983,9983.707535015492,208.99584898600156,0.0,208.99584898600156
