date,grid_original_kwh,grid_effective_kwh,emergency_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,emergency_intervals
2025-02-01,42483.77295243918,42508.061024557326,0.0,17865.02270419313,41.040769861629,0.0,17906.063474054758,0.0,17906.063474054758,19995.274564135245,15937.693535673117,4072.3040627618675,1926.2083441890625,2146.095718572805,7268.4231640740745,7555.621898825664,0
2025-02-02,88388.52498927644,88751.83049213882,0.0,61226.182810205406,596.4022691461931,0.0,61822.5850793516,0.0,61822.5850793516,22713.771467770814,17912.380409126847,5594.161483494856,5534.987416828189,59.17406666666682,7555.621898825664,8095.3713207895635,0
2025-02-03,90426.45626364197,90795.86031224598,0.0,64227.632876497555,712.6358203644076,0.0,64940.26869686196,0.0,64940.26869686196,22428.76458859941,17832.76383039738,5982.943054043948,5982.943054043948,0.0,8095.3713207895635,8467.077416754164,0
2025-02-04,93800.56770754396,94031.48123317405,0.0,67347.80902956345,409.8276460986277,0.0,67757.63667566208,0.0,67757.63667566208,22990.2858011527,18231.518430863565,8077.849912884919,8077.498129551585,0.3517833333331737,8467.077416754164,8901.09193683207,0
2025-02-05,87214.90476235906,88844.46651734746,54.130662396002776,61592.86706527933,2209.5028367674154,0.0,63802.36990204675,354.5829040250162,64156.952806071764,22468.30397656629,18059.777742744183,3741.6439625880253,3739.591462588025,2.052500000000009,8901.09193683207,9056.145801581528,1
2025-02-06,93986.99774325431,94096.51607045846,0.0,67040.66081428318,208.9938238036812,0.0,67249.65463808687,0.0,67249.65463808687,23624.646438311225,18699.80477025202,8900.617185732588,8899.216369065922,1.4008166666668558,9056.145801581528,9540.766740226058,0
2025-02-07,43239.5918287396,43239.5918287396,68.70903812937695,18072.440109037074,0.0,0.0,18072.440109037074,273.1452764300577,18345.58538546713,19417.27623278648,15779.737581896163,7865.082549311987,2470.557910011571,5394.524639300416,9540.766740226058,9483.273592071493,3
2025-02-08,35307.46596859148,36642.27167168846,248.81567698740525,14141.788376894168,1640.4991049488133,0.0,15782.287481842983,1379.422153639514,17161.709635482497,21596.28035096538,17423.794433624254,1141.4387146680756,59.75155437927356,1081.687160288802,9483.273592071493,9560.15431502449,2
2025-02-09,84422.64332529201,85687.39112244493,67.60407580224334,58595.24689736746,2084.9906404949857,0.0,60680.23753786245,322.398721050982,61002.63625891343,22026.536389558714,17826.63199927421,1999.6748412959996,1999.6748412959996,0.0,9560.15431502449,9576.66817754488,4
2025-02-10,81570.88636483059,81969.85301966257,11.327168183528602,55184.70659380516,721.9186363730549,0.0,55906.625230178215,45.79574096600614,55952.42097114422,20397.48869651817,16677.742211377717,3934.796119372306,3671.5255077917964,263.2706115805098,9576.66817754488,9403.583325102658,1
2025-02-11,81380.01479044717,81477.50381094997,493.4934374577048,55666.04135284355,181.2285372268601,0.0,55847.26989007041,2849.6481271079224,58696.91801717833,22545.97758125674,18306.29481972399,2510.717353541597,2510.717353541597,0.0,9403.583325102658,9354.635570762624,11
2025-02-12,82046.62794991466,82259.26934969971,220.350083039173,55687.69246338146,404.24385262476886,0.0,56091.93631600623,1197.0960241613432,57289.03234016757,22199.4624827264,18033.099076620925,3046.5198933000656,2883.1356099667323,163.38428333333331,9354.635570762624,9297.375053415355,9
2025-02-13,77162.30689752873,77861.84988741115,246.0029155777421,51019.73480379595,1099.1390306777905,0.0,52118.87383447374,1433.1293664207124,53552.003200894454,21930.147305030303,17731.130636247282,2579.3571175392062,2478.0397250240426,101.31739251516365,9297.375053415355,9333.25136544565,6
2025-02-14,34893.16037517823,35907.585937084375,267.7327803559497,14044.725359001814,1195.9355766819792,0.0,15240.660935683793,1271.4230487677169,16512.08398445151,22566.33100404539,18459.049831521916,2266.235728250186,125.60207825018765,2140.6336499999984,9333.25136544565,9132.893900728817,6
2025-02-15,34615.82635242274,35598.30022461577,365.21029299377267,14597.252217158166,1104.7289598777709,0.0,15701.981177035937,1541.9508797392755,17243.93205677521,21171.67691375496,17414.148092062074,2925.890595916655,236.75472924998888,2689.135866666666,9132.893900728817,8838.349687483756,8
2025-02-16,82775.33102093026,83277.93957000482,103.0207761424576,56328.20301078457,1005.6443154158322,0.0,57333.847326200404,559.9159752335946,57893.763301433995,21834.934313748032,17685.77617889573,3854.4231112949747,3841.0901946283075,13.332916666666733,8838.349687483756,8838.92814886173,4
2025-02-17,82588.57911375475,83333.83645961546,245.51388212942985,55506.201596426625,1475.2757756245305,0.0,56981.47737205116,1541.2334302051397,58522.7108022563,19827.788242684794,16129.68204500757,8697.380977401006,7902.899777401006,794.4812000000003,8838.92814886173,8762.068628380739,4
2025-02-18,73551.83690937003,76411.4493857156,60.51686695601791,48256.298438696,4568.6611477977185,0.0,52824.95958649372,360.4549506577638,53185.41453715149,20916.70293749453,16957.105787850585,420.98131969434166,382.09112566142073,38.890194032920945,8762.068628380739,8745.872618958496,3
2025-02-19,73803.86702332621,76407.64602043788,576.7471492676812,48680.40722945902,3674.1180139944104,0.0,52354.525243453434,2945.9669193208047,55300.492162774244,22398.060546880628,18369.286324036537,76.29156352812936,76.29156352812936,0.0,8745.872618958496,8493.808973332689,16
2025-02-20,76838.43688925389,77846.44003775672,118.1756576714574,50682.4371686205,1876.9378169041568,0.0,52559.37498552466,616.8046201650355,53176.17960568969,21538.146276243835,17523.970578860295,2957.3062647113125,2565.4917813779794,391.81448333333344,8493.808973332689,8407.062200996257,5
2025-02-21,33400.9399445999,34738.754656889476,49.30174075242131,13690.994579662476,1644.5239577757259,0.0,15335.518537438202,187.42287181182132,15522.941409250023,20686.22916848111,17081.583860457256,5623.149056284709,11.317721336545105,5611.831334948165,8407.062200996257,8045.1308298989725,3
2025-02-22,33743.894635098244,34997.11633431469,39.61914078891898,13943.73871411164,1560.4976515706871,0.0,15504.236365682327,191.71702227757896,15695.953387959906,20806.041634918383,17024.330009902438,3410.260966754333,287.05581675433154,3123.2051500000016,8045.1308298989725,7854.64606810058,1
2025-02-23,76514.96233242705,77438.71797180291,349.1279724495445,50102.5081133708,1570.8986154810214,0.0,51673.40672885182,1838.1912029347225,53511.59793178654,22638.050430546602,18312.371639563946,1930.3134699364666,1930.3134699364666,0.0,7854.64606810058,7881.811856077026,9
2025-02-24,72662.53222995166,73671.24568270303,109.79384392390477,47961.39256012,1297.8393712553366,0.0,49259.23193137534,527.1909234216195,49786.422854796954,21171.462127914267,17170.029297435212,1576.573079481205,1360.6874772758601,215.88560220534492,7881.811856077026,7858.3174407163015,5
2025-02-25,75945.20755061727,76382.5358469422,148.05871818858856,48969.259474115766,852.1795448798678,0.0,49821.43901899563,710.6359778472411,50532.07499684288,20223.684650780073,16496.406826932725,6981.99350795012,5112.707524616787,1869.2859833333334,7858.3174407163015,7730.292707604234,8
2025-02-26,69535.13547043724,73568.94614872761,58.473773111275136,44751.94209246604,5127.498775155655,0.0,49879.44086762169,297.74928303785106,50177.19015065954,23146.251488443024,18613.588257890086,279.90865795261175,279.90865795261175,0.0,7730.292707604234,7880.15431621397,3
2025-02-27,70068.85578313515,72025.76181543511,274.8846044232338,44259.62852705263,3143.1556277554446,0.0,47402.78415480807,1574.0934579054365,48976.877612713506,23054.56368286164,18605.03667365358,894.5352106502814,894.5352106502814,0.0,7880.15431621397,7956.9986600632465,9
2025-02-28,32553.835261360742,33565.4243218714,272.4121802730175,13006.786435762422,1166.4319640072702,0.0,14173.218399769692,1258.2071258270132,15431.425525596705,21096.180787837246,17175.89497116758,6624.957135474749,11.96957668221171,6612.987558792536,7956.9986600632465,7859.233623375013,7
2025-03-01,35345.256245567216,35453.24142755473,250.14383685837814,14111.395013816433,135.76884546107914,0.0,14247.163859277513,1144.618772399109,15391.78263167662,18448.698267550633,15014.73891349074,8610.659977019879,1007.0188168924489,7603.641160127431,7859.233623375013,7780.01882695864,5
2025-03-02,79051.78424386133,80786.91969428124,82.23855461384812,52038.729786744654,2673.9970853974996,0.0,54712.72687214215,407.83844684646124,55120.565318988614,21470.20250860353,17351.837981964738,4392.486655589632,4392.486655589632,0.0,7780.01882695864,7823.38110474099,4
2025-03-03,81283.81053512721,82532.21072576515,173.2621340629641,53689.1191169191,2020.63360403832,0.0,55709.75272095742,858.0266925990476,56567.77941355646,22860.51061663248,18556.078256084766,6383.893865947059,5944.698365947058,439.19550000000015,7823.38110474099,7779.975930727152,6
2025-03-04,72159.91845471057,74298.77993621436,4.004842156963764,46762.51589214672,3394.1828077383357,0.0,50156.69869988506,16.466366625399267,50173.16506651046,20640.221420800433,16820.968758260835,1284.0741824983916,683.3910824983914,600.6831000000002,7779.975930727152,7666.209922491055,2
2025-03-05,76249.20704271262,76652.01066415815,103.95777404318714,48506.48409063188,776.3263815774428,0.0,49282.81047220933,640.8647688625632,49923.675241071884,20967.145982376027,17018.265044110776,6676.615483269419,6201.095988289557,475.51949497986186,7666.209922491055,7627.457924284166,6
2025-03-06,70941.7946522924,71978.09353600263,0.0,44762.663716457486,1678.187975918677,0.0,46440.85169237616,0.0,46440.85169237616,22123.07623219738,17986.844917091297,1901.2080875632091,1301.8066208965427,599.4014666666665,7627.457924284166,7552.8432920492605,0
2025-03-07,32616.1046619935,32688.838907587484,18.522075652537705,13228.254941283154,82.66610682984296,0.0,13310.921048112998,63.947582769604054,13374.868630882602,18127.468037920924,14858.257216492877,8515.864628478641,735.8703846546791,7779.994243823961,7552.8432920492605,7358.389841186008,2
2025-03-08,30066.690800503035,31122.10861811403,123.4134831142907,12025.750388932935,1265.4601290689034,0.0,13291.210518001839,427.5612843225208,13718.77180232436,17610.62989633151,14219.274097935127,8791.026786165276,44.919302831942105,8746.107483333333,7358.389841186008,7408.763305734229,5
2025-03-09,72905.2233356762,73412.41701707277,0.0,45010.31267076425,954.3386161694046,0.0,45964.65128693365,0.0,45964.65128693365,22918.988090238625,18389.438867362394,5549.342744196548,4566.86051556029,982.482228636258,7408.763305734229,7603.142734324108,0
2025-03-10,69780.57805531567,72205.32489388791,286.21168428229123,44550.81807405321,3490.2952203946047,0.0,48041.113294447816,1534.693889860599,49575.80718430842,22936.051344158815,18573.03757865909,86.45136267048076,86.45136267048076,0.0,7603.142734324108,7608.880523334716,5
2025-03-11,61384.247928894205,68889.5726643653,0.0,38434.91982656292,7787.58570799544,0.0,46222.50553455836,0.0,46222.50553455836,22145.70799437917,17782.733028688883,587.6788986750224,587.6788986750224,0.0,7608.880523334716,7781.42546417721,0
