date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,grid_plan_kwh,risk_delta_kwh,selected_index,selected_candidate
2025-01-15,1,2025-01-15 00:00:00,2025-01-15 00:00:00,630.0752870030816,0.0,1504.2419871392715,26.338168883891864,1,profile_incumbent
2025-01-15,2,2025-01-15 00:00:00,2025-01-15 00:00:00,647.1065007593129,0.040865291902777656,1521.80153052753,26.338168883891864,1,profile_incumbent
2025-01-15,3,2025-01-15 00:00:00,2025-01-15 00:00:00,622.8566449032713,0.41045542219734843,1492.6285251497745,26.338168883891864,1,profile_incumbent
2025-01-15,4,2025-01-15 00:00:00,2025-01-15 00:00:00,569.7139183371559,0.984059359146559,1438.3429997227818,26.338168883891864,1,profile_incumbent
2025-01-15,5,2025-01-15 00:00:00,2025-01-15 00:00:00,570.8342660767677,1.7290185455478815,1438.908119917308,26.338168883891864,1,profile_incumbent
2025-01-15,6,2025-01-15 00:00:00,2025-01-15 00:00:00,618.2787886482676,2.604893897504132,783.9266980582449,26.338168883891864,1,profile_incumbent
2025-01-15,7,2025-01-15 00:00:00,2025-01-15 00:00:00,622.4263619024687,3.564662058493034,765.9844261343168,40.43412651353932,1,profile_incumbent
2025-01-15,8,2025-01-15 00:00:00,2025-01-15 00:00:00,601.1626183292444,4.556129421635546,763.0521650869024,40.43412651353932,1,profile_incumbent
2025-01-15,9,2025-01-15 00:00:00,2025-01-15 00:00:00,604.0383747809832,5.523534239114844,980.8958174271318,40.43412651353932,1,profile_incumbent
2025-01-15,10,2025-01-15 00:00:00,2025-01-15 00:00:00,652.9862389252431,6.409303034574347,793.5099305396999,40.43412651353932,1,profile_incumbent
2025-01-15,11,2025-01-15 00:00:00,2025-01-15 00:00:00,651.6859621541051,7.155924059093872,787.4786682765523,40.43412651353932,1,profile_incumbent
2025-01-15,12,2025-01-15 00:00:00,2025-01-15 00:00:00,624.4484190023111,7.7078977500974695,795.6821062662528,40.43412651353932,1,profile_incumbent
2025-01-15,13,2025-01-15 00:00:00,2025-01-15 00:00:00,681.4600964834445,8.013722119053563,885.1588110602758,30.97751069366557,1,profile_incumbent
2025-01-15,14,2025-01-15 00:00:00,2025-01-15 00:00:00,684.3332571459677,8.027869748597816,884.548771833124,30.97751069366557,1,profile_incumbent
2025-01-15,15,2025-01-15 00:00:00,2025-01-15 00:00:00,632.4299327794276,7.712712649222018,822.6982708279095,30.97751069366557,1,profile_incumbent
2025-01-15,16,2025-01-15 00:00:00,2025-01-15 00:00:00,667.0804190979807,7.040351621911905,866.8489713439561,30.97751069366557,1,profile_incumbent
2025-01-15,17,2025-01-15 00:00:00,2025-01-15 00:00:00,696.1711908705863,5.994307993319011,894.2293460968639,30.97751069366557,1,profile_incumbent
2025-01-15,18,2025-01-15 00:00:00,2025-01-15 00:00:00,677.5761181193602,4.571037616717261,839.1505191854335,30.97751069366557,1,profile_incumbent
2025-01-15,19,2025-01-15 00:00:00,2025-01-15 00:00:00,669.4333048764702,2.7812298331761354,812.6623822625528,33.557190000000105,1,profile_incumbent
2025-01-15,20,2025-01-15 00:00:00,2025-01-15 00:00:00,687.6619323954565,0.6508576171888999,833.4883311936986,33.557190000000105,1,profile_incumbent
2025-01-15,21,2025-01-15 00:00:00,2025-01-15 00:00:00,713.1305048997435,0.0,864.4436619382226,33.557190000000105,1,profile_incumbent
2025-01-15,22,2025-01-15 00:00:00,2025-01-15 00:00:00,716.9774424428987,0.0,871.8149878903222,33.557190000000105,1,profile_incumbent
2025-01-15,23,2025-01-15 00:00:00,2025-01-15 00:00:00,723.194959889401,0.0,875.824526270288,33.557190000000105,1,profile_incumbent
2025-01-15,24,2025-01-15 00:00:00,2025-01-15 00:00:00,738.5302121648973,0.0,903.2709656865345,33.557190000000105,1,profile_incumbent
2025-01-15,25,2025-01-15 00:00:00,2025-01-15 00:00:00,740.4159956553312,0.0,946.1862721685269,32.64107666666662,1,profile_incumbent
2025-01-15,26,2025-01-15 00:00:00,2025-01-15 00:00:00,713.8402557408727,0.0,900.1733099776256,32.64107666666662,1,profile_incumbent
2025-01-15,27,2025-01-15 00:00:00,2025-01-15 00:00:00,690.5069283622396,0.0,819.7808278163267,32.64107666666662,1,profile_incumbent
2025-01-15,28,2025-01-15 00:00:00,2025-01-15 00:00:00,717.675825852214,0.0,913.3048174194536,32.64107666666662,1,profile_incumbent
2025-01-15,29,2025-01-15 00:00:00,2025-01-15 00:00:00,730.1232385563275,0.0,936.7033556257618,32.64107666666662,1,profile_incumbent
2025-01-15,30,2025-01-15 00:00:00,2025-01-15 00:00:00,707.9881051432527,0.0,903.2376334278757,32.64107666666662,1,profile_incumbent
2025-01-15,31,2025-01-15 00:00:00,2025-01-15 00:00:00,695.3202050591428,0.0,846.6707670691609,41.59903000000004,1,profile_incumbent
2025-01-15,32,2025-01-15 00:00:00,2025-01-15 00:00:00,695.7829240667202,0.0,827.0219320979788,41.59903000000004,1,profile_incumbent
2025-01-15,33,2025-01-15 00:00:00,2025-01-15 00:00:00,698.9458835278274,0.0,849.1308297177179,41.59903000000004,1,profile_incumbent
2025-01-15,34,2025-01-15 00:00:00,2025-01-15 00:00:00,711.7679290967397,0.0,1662.3463055957673,41.59903000000004,1,profile_incumbent
2025-01-15,35,2025-01-15 00:00:00,2025-01-15 00:00:00,815.9502052808413,0.0,876.7600484429465,41.59903000000004,1,profile_incumbent
2025-01-15,36,2025-01-15 00:00:00,2025-01-15 00:00:00,940.1078441156117,0.14429966645707276,872.0757097254954,41.59903000000004,1,profile_incumbent
2025-01-15,37,2025-01-15 00:00:00,2025-01-15 00:00:00,920.8207773779607,9.759863964962982,148.97868615004603,74.19346032414695,1,profile_incumbent
2025-01-15,38,2025-01-15 00:00:00,2025-01-15 00:00:00,905.6541280452036,21.45891322651788,869.6096535320694,74.19346032414695,1,profile_incumbent
2025-01-15,39,2025-01-15 00:00:00,2025-01-15 00:00:00,937.5261437216043,35.357638108173525,910.9008294032193,74.19346032414695,1,profile_incumbent
2025-01-15,40,2025-01-15 00:00:00,2025-01-15 00:00:00,916.6445596399079,51.551789143651206,864.1206535404559,74.19346032414695,1,profile_incumbent
2025-01-15,41,2025-01-15 00:00:00,2025-01-15 00:00:00,905.4616391980263,70.11413731560229,863.637486438628,74.19346032414695,1,profile_incumbent
2025-01-15,42,2025-01-15 00:00:00,2025-01-15 00:00:00,917.1506814696099,91.092194566693,874.8394887204985,74.19346032414695,1,profile_incumbent
2025-01-15,43,2025-01-15 00:00:00,2025-01-15 00:00:00,901.2790309607441,114.50623800464439,877.0542889485581,69.77889730222984,1,profile_incumbent
2025-01-15,44,2025-01-15 00:00:00,2025-01-15 00:00:00,915.7047870052542,140.34767736265312,874.2247402962538,69.77889730222984,1,profile_incumbent
2025-01-15,45,2025-01-15 00:00:00,2025-01-15 00:00:00,938.4007662234106,168.57780036804996,929.1565539951825,69.77889730222984,1,profile_incumbent
2025-01-15,46,2025-01-15 00:00:00,2025-01-15 00:00:00,906.379980239976,199.12692512517503,1470.9450446035787,69.77889730222984,1,profile_incumbent
2025-01-15,47,2025-01-15 00:00:00,2025-01-15 00:00:00,1011.246349035918,231.8939825211499,773.7217563156697,69.77889730222984,1,profile_incumbent
2025-01-15,48,2025-01-15 00:00:00,2025-01-15 00:00:00,1203.6769838259827,266.7465451131131,181.97877640114754,69.77889730222984,1,profile_incumbent
2025-01-15,49,2025-01-15 00:00:00,2025-01-15 00:00:00,1225.7629381966722,303.52131205844177,122.17962873249905,-2.9777253970600577,1,profile_incumbent
2025-01-15,50,2025-01-15 00:00:00,2025-01-15 00:00:00,1201.8367651433273,342.02505251773823,74.8002513080645,-2.9777253970600577,1,profile_incumbent
2025-01-15,51,2025-01-15 00:00:00,2025-01-15 00:00:00,1208.227651136736,382.0360027107398,44.22652340525561,-2.9777253970600577,1,profile_incumbent
2025-01-15,52,2025-01-15 00:00:00,2025-01-15 00:00:00,1193.7566828388378,423.30570455721613,2.8150531148891655,-2.9777253970600577,1,profile_incumbent
2025-01-15,53,2025-01-15 00:00:00,2025-01-15 00:00:00,1183.5938194411133,465.56126670828513,4.295674508121997,-2.9777253970600577,1,profile_incumbent
2025-01-15,54,2025-01-15 00:00:00,2025-01-15 00:00:00,1193.7201293729481,508.50802188702795,5.5356692207366205,-2.9777253970600577,1,profile_incumbent
2025-01-15,55,2025-01-15 00:00:00,2025-01-15 00:00:00,1206.1997781390228,551.832547925783,9.702499525789833,23.63150711407463,1,profile_incumbent
2025-01-15,56,2025-01-15 00:00:00,2025-01-15 00:00:00,1189.0922270572025,595.20601382087,13.545791535756758,23.63150711407463,1,profile_incumbent
2025-01-15,57,2025-01-15 00:00:00,2025-01-15 00:00:00,1155.065446491825,638.2878066260995,17.33783965225747,23.63150711407463,1,profile_incumbent
2025-01-15,58,2025-01-15 00:00:00,2025-01-15 00:00:00,1151.0241748367678,680.7293901677427,468.41048748256065,23.63150711407463,1,profile_incumbent
2025-01-15,59,2025-01-15 00:00:00,2025-01-15 00:00:00,1169.37930920909,722.178342468542,445.08841609500985,23.63150711407463,1,profile_incumbent
2025-01-15,60,2025-01-15 00:00:00,2025-01-15 00:00:00,1181.2082434582514,762.2825154876646,12.606320155542594,23.63150711407463,1,profile_incumbent
2025-01-15,61,2025-01-15 00:00:00,2025-01-15 00:00:00,1166.09584151646,800.6942583749003,13.597035429223004,79.97172487681532,1,profile_incumbent
2025-01-15,62,2025-01-15 00:00:00,2025-01-15 00:00:00,1164.1453256767886,837.0746439442466,309.3455217494166,79.97172487681532,1,profile_incumbent
2025-01-15,63,2025-01-15 00:00:00,2025-01-15 00:00:00,1179.4471462356842,871.0976375228015,364.54746595137146,79.97172487681532,1,profile_incumbent
2025-01-15,64,2025-01-15 00:00:00,2025-01-15 00:00:00,1176.3434933392068,902.4541477384607,14.963539254989017,79.97172487681532,1,profile_incumbent
2025-01-15,65,2025-01-15 00:00:00,2025-01-15 00:00:00,1164.81251962576,930.855900171555,254.93813455834453,79.97172487681532,1,profile_incumbent
2025-01-15,66,2025-01-15 00:00:00,2025-01-15 00:00:00,1160.9739095377158,956.0390770927173,1001.946232155996,79.97172487681532,1,profile_incumbent
2025-01-15,67,2025-01-15 00:00:00,2025-01-15 00:00:00,1168.5818070067241,977.7676697079828,1090.168632263417,28.573204594644963,1,profile_incumbent
2025-01-15,68,2025-01-15 00:00:00,2025-01-15 00:00:00,1166.2138527158552,995.8364933835555,1064.7331036225835,28.573204594644963,1,profile_incumbent
2025-01-15,69,2025-01-15 00:00:00,2025-01-15 00:00:00,1148.1541385084524,1010.0738211638441,1066.587757070523,28.573204594644963,1,profile_incumbent
2025-01-15,70,2025-01-15 00:00:00,2025-01-15 00:00:00,1131.6375406408415,1020.343596451252,1085.011367631467,28.573204594644963,1,profile_incumbent
2025-01-15,71,2025-01-15 00:00:00,2025-01-15 00:00:00,1136.1851444059905,1026.547191896921,1046.2677680077431,28.573204594644963,1,profile_incumbent
2025-01-15,72,2025-01-15 00:00:00,2025-01-15 00:00:00,1141.3669705827072,1028.6246882599428,1085.447483784284,28.573204594644963,1,profile_incumbent
2025-01-15,73,2025-01-15 00:00:00,2025-01-15 00:00:00,1107.4681969005949,1026.555654121454,1057.6291101271095,58.3126350093688,1,profile_incumbent
2025-01-15,74,2025-01-15 00:00:00,2025-01-15 00:00:00,1076.874660339662,1020.3594147755497,1059.926635644979,58.3126350093688,1,profile_incumbent
2025-01-15,75,2025-01-15 00:00:00,2025-01-15 00:00:00,1070.0313883688293,1010.0948062420024,1065.3541585853964,58.3126350093688,1,profile_incumbent
2025-01-15,76,2025-01-15 00:00:00,2025-01-15 00:00:00,1071.0612424454987,995.8594180341759,1132.2014735464281,58.3126350093688,1,profile_incumbent
2025-01-15,77,2025-01-15 00:00:00,2025-01-15 00:00:00,1089.22857729065,977.7883359459989,934.7192667204898,58.3126350093688,1,profile_incumbent
2025-01-15,78,2025-01-15 00:00:00,2025-01-15 00:00:00,1113.1577454431826,956.0524035720857,249.70616690704034,58.3126350093688,1,profile_incumbent
2025-01-15,79,2025-01-15 00:00:00,2025-01-15 00:00:00,1116.182589414529,930.85602842574,182.22292120205,4.748725599606686,1,profile_incumbent
2025-01-15,80,2025-01-15 00:00:00,2025-01-15 00:00:00,1118.7748803041402,902.4345652562962,228.08047591966064,4.748725599606686,1,profile_incumbent
2025-01-15,81,2025-01-15 00:00:00,2025-01-15 00:00:00,1124.19493916836,871.051315382536,235.77545856389597,4.748725599606686,1,profile_incumbent
2025-01-15,82,2025-01-15 00:00:00,2025-01-15 00:00:00,1112.3707918707582,836.9941864539284,260.61650320622874,4.748725599606686,1,profile_incumbent
2025-01-15,83,2025-01-15 00:00:00,2025-01-15 00:00:00,1087.225266005139,800.5720619376345,200.22606870906182,4.748725599606686,1,profile_incumbent
2025-01-15,84,2025-01-15 00:00:00,2025-01-15 00:00:00,1062.0992606649818,762.110933729735,0.0,4.748725599606686,1,profile_incumbent
2025-01-15,85,2025-01-15 00:00:00,2025-01-15 00:00:00,1051.4181565423996,721.9498545401847,0.0,-7.414868175172284,1,profile_incumbent
2025-01-15,86,2025-01-15 00:00:00,2025-01-15 00:00:00,1061.0833359707008,680.4367690528416,0.0,-7.414868175172284,1,profile_incumbent
