date,slot_id,issue_time,forecast_history_end,load_forecast_kwh,pv_forecast_kwh,grid_plan_kwh,risk_delta_kwh,selected_index,selected_candidate
2025-02-01,1,2025-02-01 00:00:00,2025-02-01 00:00:00,446.62184779000137,0.30050290088415643,828.3722566718311,29.43264374733004,1,profile_incumbent
2025-02-01,2,2025-02-01 00:00:00,2025-02-01 00:00:00,441.33740164805374,0.6505706636568043,983.1048685054163,29.43264374733004,1,profile_incumbent
2025-02-01,3,2025-02-01 00:00:00,2025-02-01 00:00:00,439.3940358801821,1.0403089385468585,834.7630588343393,29.43264374733004,1,profile_incumbent
2025-02-01,4,2025-02-01 00:00:00,2025-02-01 00:00:00,467.9889913571435,1.4534183399936076,541.7009757205491,29.43264374733004,1,profile_incumbent
2025-02-01,5,2025-02-01 00:00:00,2025-02-01 00:00:00,473.85663408715675,1.8677750793967487,750.0075584611279,29.43264374733004,1,profile_incumbent
2025-02-01,6,2025-02-01 00:00:00,2025-02-01 00:00:00,460.54400507294906,2.256230205727409,551.8127934368592,29.43264374733004,1,profile_incumbent
2025-02-01,7,2025-02-01 00:00:00,2025-02-01 00:00:00,480.5570409484658,2.587610135119509,599.4787313146253,37.240358914464075,1,profile_incumbent
2025-02-01,8,2025-02-01 00:00:00,2025-02-01 00:00:00,476.8780047104005,2.8278966757510466,502.4358031641876,37.240358914464075,1,profile_incumbent
2025-02-01,9,2025-02-01 00:00:00,2025-02-01 00:00:00,456.92792090405095,2.941560689388316,529.728429921794,37.240358914464075,1,profile_incumbent
2025-02-01,10,2025-02-01 00:00:00,2025-02-01 00:00:00,486.37817986200923,2.8930199532897416,489.8334755961012,37.240358914464075,1,profile_incumbent
2025-02-01,11,2025-02-01 00:00:00,2025-02-01 00:00:00,497.2715434162344,2.6481887644671853,533.2295343548742,37.240358914464075,1,profile_incumbent
2025-02-01,12,2025-02-01 00:00:00,2025-02-01 00:00:00,479.3258722264782,2.176084421374876,593.2285569509835,37.240358914464075,1,profile_incumbent
2025-02-01,13,2025-02-01 00:00:00,2025-02-01 00:00:00,491.73279970503086,1.450453973760852,507.78620131646056,33.217109565719426,1,profile_incumbent
2025-02-01,14,2025-02-01 00:00:00,2025-02-01 00:00:00,504.6851195553068,0.45138358565362546,537.5533086421071,33.217109565719426,1,profile_incumbent
2025-02-01,15,2025-02-01 00:00:00,2025-02-01 00:00:00,499.43117337786794,0.0,522.1138501270383,33.217109565719426,1,profile_incumbent
2025-02-01,16,2025-02-01 00:00:00,2025-02-01 00:00:00,491.44378426330286,0.0,519.8385749893446,33.217109565719426,1,profile_incumbent
2025-02-01,17,2025-02-01 00:00:00,2025-02-01 00:00:00,495.12806839393573,0.0,546.2031415043899,33.217109565719426,1,profile_incumbent
2025-02-01,18,2025-02-01 00:00:00,2025-02-01 00:00:00,508.40612383770815,0.0,567.5514234096898,33.217109565719426,1,profile_incumbent
2025-02-01,19,2025-02-01 00:00:00,2025-02-01 00:00:00,516.1661777369932,0.0,566.4937953421507,27.841301535260808,1,profile_incumbent
2025-02-01,20,2025-02-01 00:00:00,2025-02-01 00:00:00,514.6678857186517,0.0,517.8542489770044,27.841301535260808,1,profile_incumbent
2025-02-01,21,2025-02-01 00:00:00,2025-02-01 00:00:00,506.6315144561578,0.0,524.7397912438146,27.841301535260808,1,profile_incumbent
2025-02-01,22,2025-02-01 00:00:00,2025-02-01 00:00:00,499.91753426103463,0.0,541.9833700963447,27.841301535260808,1,profile_incumbent
2025-02-01,23,2025-02-01 00:00:00,2025-02-01 00:00:00,508.1103918160785,0.0,548.2797774017819,27.841301535260808,1,profile_incumbent
2025-02-01,24,2025-02-01 00:00:00,2025-02-01 00:00:00,522.0263828279076,0.0,554.0634939212761,27.841301535260808,1,profile_incumbent
2025-02-01,25,2025-02-01 00:00:00,2025-02-01 00:00:00,519.2095965273193,0.0,562.4258191987515,29.027282443729813,1,profile_incumbent
2025-02-01,26,2025-02-01 00:00:00,2025-02-01 00:00:00,519.7225439469096,0.0,533.7152946810783,29.027282443729813,1,profile_incumbent
2025-02-01,27,2025-02-01 00:00:00,2025-02-01 00:00:00,530.8990721753073,0.0,537.4715994226917,29.027282443729813,1,profile_incumbent
2025-02-01,28,2025-02-01 00:00:00,2025-02-01 00:00:00,539.8937964848142,0.0,577.9747363521458,29.027282443729813,1,profile_incumbent
2025-02-01,29,2025-02-01 00:00:00,2025-02-01 00:00:00,547.2005995210218,0.0,647.8160499221449,29.027282443729813,1,profile_incumbent
2025-02-01,30,2025-02-01 00:00:00,2025-02-01 00:00:00,546.9281626425844,0.0,600.8882304242502,29.027282443729813,1,profile_incumbent
2025-02-01,31,2025-02-01 00:00:00,2025-02-01 00:00:00,532.8054193207905,0.0,567.0918551116158,30.7855345400303,1,profile_incumbent
2025-02-01,32,2025-02-01 00:00:00,2025-02-01 00:00:00,535.4194009237763,0.0,542.5528496004129,30.7855345400303,1,profile_incumbent
2025-02-01,33,2025-02-01 00:00:00,2025-02-01 00:00:00,559.6147337977992,0.0,618.9925357835631,30.7855345400303,1,profile_incumbent
2025-02-01,34,2025-02-01 00:00:00,2025-02-01 00:00:00,576.1897434735372,0.0,1369.7240852456987,30.7855345400303,1,profile_incumbent
2025-02-01,35,2025-02-01 00:00:00,2025-02-01 00:00:00,562.0017881032121,0.21362768988854097,312.455443948201,30.7855345400303,1,profile_incumbent
2025-02-01,36,2025-02-01 00:00:00,2025-02-01 00:00:00,540.793132680027,10.773769350069971,0.0,30.7855345400303,1,profile_incumbent
2025-02-01,37,2025-02-01 00:00:00,2025-02-01 00:00:00,557.279339354665,23.407733531067514,0.0,75.26271650238108,1,profile_incumbent
2025-02-01,38,2025-02-01 00:00:00,2025-02-01 00:00:00,562.927539375905,38.2290067864849,0.0,75.26271650238108,1,profile_incumbent
2025-02-01,39,2025-02-01 00:00:00,2025-02-01 00:00:00,549.0457916835355,55.332786761276346,0.0,75.26271650238108,1,profile_incumbent
2025-02-01,40,2025-02-01 00:00:00,2025-02-01 00:00:00,561.831886111746,74.79353586572378,0.0,75.26271650238108,1,profile_incumbent
2025-02-01,41,2025-02-01 00:00:00,2025-02-01 00:00:00,610.445376919882,96.66274338922025,0.0,75.26271650238108,1,profile_incumbent
2025-02-01,42,2025-02-01 00:00:00,2025-02-01 00:00:00,648.4055592769674,120.96693822571886,0.0,75.26271650238108,1,profile_incumbent
2025-02-01,43,2025-02-01 00:00:00,2025-02-01 00:00:00,622.302100059531,147.70599119739353,0.0,60.32711423290366,1,profile_incumbent
2025-02-01,44,2025-02-01 00:00:00,2025-02-01 00:00:00,628.1730312340803,176.85174207932363,0.0,60.32711423290366,1,profile_incumbent
2025-02-01,45,2025-02-01 00:00:00,2025-02-01 00:00:00,673.4722617285867,208.34698190414346,0.0,60.32711423290366,1,profile_incumbent
2025-02-01,46,2025-02-01 00:00:00,2025-02-01 00:00:00,668.5610846631919,242.10481603104014,0.0,60.32711423290366,1,profile_incumbent
2025-02-01,47,2025-02-01 00:00:00,2025-02-01 00:00:00,640.3411999169689,278.00842787788497,0.0,60.32711423290366,1,profile_incumbent
2025-02-01,48,2025-02-01 00:00:00,2025-02-01 00:00:00,626.1802775939997,315.91125722700815,0.0,60.32711423290366,1,profile_incumbent
2025-02-01,49,2025-02-01 00:00:00,2025-02-01 00:00:00,635.4068998870623,355.63760071998325,0.0,-10.713180133603549,1,profile_incumbent
