date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-02-01,46188.29949572145,0.0,24234.379740707285,0.0,24234.379740707285,18026.30039185347,14632.942666992925,8416.765837527566,4194.4477375275665,4222.3181,7268.4231640740745,7233.268331194501
2025-02-02,92437.07371511596,0.0,58718.162666419616,0.0,58718.162666419616,21248.042162240177,17188.105416884027,10020.859019759804,9961.684953093138,59.174066666666704,7233.268331194501,7258.611369561739
2025-02-03,90208.77053398786,0.0,57219.179206485445,0.0,57219.179206485445,21666.12383777778,17852.275329879052,6178.005526089128,6178.005526089128,0.0,7258.611369561739,6922.261345918351
2025-02-04,91423.97731878703,0.0,57957.14601824264,0.0,57957.14601824264,23284.061730735368,18717.709233151334,5662.760871203002,5662.760871203002,0.0,6922.261345918351,7080.4622000787085
2025-02-05,89564.0353368504,0.0,56609.73996799606,0.0,56609.73996799606,22827.270994472296,18834.173006338173,4822.5103653829465,4822.5103653829465,0.0,7080.4622000787085,6698.147199172472
2025-02-06,91027.15636871231,6.410854759157814,57808.48538313611,37.44900807562037,57845.93439121173,22371.817954927857,17905.20037814739,6295.892430024331,6294.4916133576635,1.400816666666742,6698.147199172472,6938.116271777114
2025-02-07,43861.16477064482,0.0,22944.0072322913,0.0,22944.0072322913,18382.78877203275,15244.81092140137,8917.507253346774,3505.9416533467725,5411.565600000001,6938.116271777114,6543.947365049509
2025-02-08,39261.499553262314,0.0,20423.143772594212,0.0,20423.143772594212,18832.58479521181,15295.14248587004,4146.89452725388,573.3684419671072,3573.526085286773,6543.947365049509,6498.670918662312
2025-02-09,85247.64106521056,11.61712559737066,53311.5090199832,81.04106816725772,53392.550088150456,24141.25325924305,19841.348350607346,1403.937315505555,1403.937315505555,0.0,6498.670918662312,6179.856240195115
2025-02-10,87178.21940563014,0.0,54781.28127246657,0.0,54781.28127246657,20785.095824267803,16737.52549092641,8804.011488955419,8304.348455622086,499.6630333333334,6179.856240195115,6289.191936562344
2025-02-11,85094.26460838594,0.0,53214.16026759208,0.0,53214.16026759208,22424.41196319301,18309.795210954853,5759.050722814453,5580.207511461144,178.8432113533088,6289.191936562344,6126.945802375107
