date,grid_plan_kwh,emergency_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-01-15,93612.65658740122,13591.183544068675,59508.25804305356,69325.91934839968,128834.17739145325,10625.776691701234,8717.868441418357,15225.58894785368,15225.58894785368,0.0,6000.0,5876.678532066268
2025-01-16,94064.95752385443,13022.64187878345,59926.05845908676,66094.42629141624,126020.48475050299,10667.486888048288,8765.21354904046,16111.174613630052,16111.174613630052,0.0,5876.678532066268,5738.290565709219
2025-01-17,47626.843578346445,8516.25216215183,24848.24507627352,37095.68816799893,61943.933244272455,10789.289587185393,9106.2471823757,11770.939869021917,5957.580221531969,5813.359647489948,5738.290565709219,5330.598769314183
2025-01-18,47503.40703646436,8622.12670335753,24564.285526038773,37636.9175723631,62201.20309840187,10839.143772216265,8966.369689402836,11010.2506403418,5250.14643684941,5760.10420349239,5330.598769314183,5123.195176083448
2025-01-19,92124.24376821273,13560.611337572325,58244.446302081444,68709.45046493823,126953.89676701967,10813.611410487285,8736.046099052977,14924.150327684083,14924.150327684083,0.0,5123.195176083448,5148.72755768536
2025-01-20,93567.8718861535,12605.138832117595,59520.66801793153,64310.26414611355,123830.93216404508,10959.30017024308,8646.473044978064,15793.107043006077,15793.107043006077,0.0,5148.72755768536,5404.905438706284
2025-01-21,93763.20010325573,10750.632855682094,59655.252082410414,55044.43348025638,114699.6855626668,10895.070854009196,8457.766578287148,18600.623999882446,17818.124116549112,782.4998833333332,5404.905438706284,5812.9507869955105
2025-01-22,92571.60940924379,12778.393131778193,58968.761958573516,64714.676808695294,123683.4387672688,10643.606152284383,8770.419876320508,14578.05189839144,14578.05189839144,0.0,5812.9507869955105,5647.285350362003
2025-01-23,92103.47553727393,12960.746420925734,58587.048825315425,65602.03805856753,124189.08688388295,10697.136496440442,8630.984764628556,13432.144626387775,13432.144626387775,0.0,5647.285350362003,5684.725125348895
2025-01-24,45527.71077592202,8762.964629093112,23510.62828180498,37230.8513759242,60741.479657729185,11013.970210623194,9138.5483737826,12585.840418174537,4474.546159998412,8111.294258176125,5684.725125348895,5443.355677373547
2025-01-25,45551.05500313736,8379.68467183847,23549.28589632349,36105.14946542112,59654.4353617446,11192.401807560556,9013.649739931738,13312.41214068034,3854.813309739043,9457.598830941299,5443.355677373547,5501.35092647612
2025-01-26,90365.29320408923,12996.669688855083,57080.39842249093,65482.21409309072,122562.61251558166,10787.863951122878,8611.853301639041,13486.962210127142,13486.962210127142,0.0,5501.35092647612,5641.702591776663
2025-01-27,91165.31901893593,10818.23486544132,57791.891013683744,54825.44855151349,112617.33956519724,10622.377632812331,8708.110378851547,15874.369847083131,15675.875563749798,198.49428333333321,5641.702591776663,5526.164262583822
2025-01-28,89515.62936210792,13531.869437122707,56423.818286084446,67766.06388574696,124189.88217183141,10697.874035231232,8738.103582595479,14107.328979928216,14107.328979928216,0.0,5526.164262583822,5445.246913630288
2025-01-29,91208.39393840542,9904.336497179012,57736.58886874412,50952.18008954218,108688.7689582863,10846.354381607769,8358.080453767689,17239.255457744366,17109.252457744366,130.00299999999947,5445.246913630288,5920.2097973354075
2025-01-30,89710.29163933967,12189.52275442326,56519.179029809144,62233.92489948822,118753.10392929736,10844.510823257771,8751.82953205619,16064.550319228014,15836.989052561348,227.5612666666667,5920.2097973354075,5956.014502649413
2025-01-31,42084.87640279086,8741.43489897194,21529.131900600278,36472.270618308416,58001.40251890869,11378.20081566796,9309.22153282484,9993.008968919685,2381.3184133002587,7611.690555619426,5956.014502649413,5852.815755834085
