date,issue_hour,issue_time,slot_id,interval_start,interval_end,grid_original_kwh,grid_kwh,load_forecast_kwh,pv_forecast_kwh,pv_raw_forecast_kwh,price_forecast_yuan_per_kwh,selected_index
2025-07-14,0,2025-07-14 00:00:00,1,2025-07-14 00:00:00,2025-07-14 00:10:00,1188.4258042085373,1188.4258042085373,777.8154928939872,0.8279444805356206,0.8279444805356206,0.4248,1
2025-07-14,0,2025-07-14 00:00:00,2,2025-07-14 00:10:00,2025-07-14 00:20:00,1206.5502499411616,1206.5502499411616,775.8176345715225,0.7984528719703334,0.7984528719703334,0.4245,1
2025-07-14,0,2025-07-14 00:00:00,3,2025-07-14 00:20:00,2025-07-14 00:30:00,1169.6539918484104,1169.6539918484104,817.7512089706446,0.0,0.0,0.4269,1
2025-07-14,0,2025-07-14 00:00:00,4,2025-07-14 00:30:00,2025-07-14 00:40:00,1170.051479131213,1170.051479131213,821.5218742288181,0.0,0.0,0.4272,1
2025-07-14,0,2025-07-14 00:00:00,5,2025-07-14 00:40:00,2025-07-14 00:50:00,1162.3764317948976,1162.3764317948976,816.2021625638572,0.0,0.0,0.4271,1
2025-07-14,0,2025-07-14 00:00:00,6,2025-07-14 00:50:00,2025-07-14 01:00:00,1027.9911411548997,1027.9911411548997,817.7622323862403,0.0,0.0,0.4285,1
2025-07-14,0,2025-07-14 00:00:00,7,2025-07-14 01:00:00,2025-07-14 01:10:00,998.1177641866778,998.1177641866778,803.5769700719184,0.0,0.0,0.4311,1
2025-07-14,0,2025-07-14 00:00:00,8,2025-07-14 01:10:00,2025-07-14 01:20:00,919.3788039594879,919.3788039594879,767.4450736690112,0.0,0.0,0.4302,1
2025-07-14,0,2025-07-14 00:00:00,9,2025-07-14 01:20:00,2025-07-14 01:30:00,872.9281020492317,872.9281020492317,743.8840576702803,0.0,0.0,0.4279,1
2025-07-14,0,2025-07-14 00:00:00,10,2025-07-14 01:30:00,2025-07-14 01:40:00,931.9789807155141,931.9789807155141,773.723195211342,0.0,0.0,0.4312,1
2025-07-14,0,2025-07-14 00:00:00,11,2025-07-14 01:40:00,2025-07-14 01:50:00,930.2743945114058,930.2743945114058,782.8917901866719,0.0,0.0,0.4333,1
2025-07-14,0,2025-07-14 00:00:00,12,2025-07-14 01:50:00,2025-07-14 02:00:00,894.6142857478494,894.6142857478494,769.3155829810013,0.0,0.0,0.4311,1
2025-07-14,0,2025-07-14 00:00:00,13,2025-07-14 02:00:00,2025-07-14 02:10:00,924.662281289682,924.662281289682,795.9770959471068,0.0,0.0,0.4293,1
2025-07-14,0,2025-07-14 00:00:00,14,2025-07-14 02:10:00,2025-07-14 02:20:00,936.8621776232343,936.8621776232343,786.5019597887926,0.0,0.0,0.4324,1
2025-07-14,0,2025-07-14 00:00:00,15,2025-07-14 02:20:00,2025-07-14 02:30:00,854.6526524691193,854.6526524691193,739.8218972209179,0.0,0.0,0.4367,1
2025-07-14,0,2025-07-14 00:00:00,16,2025-07-14 02:30:00,2025-07-14 02:40:00,865.7844708072415,865.7844708072415,738.0919507788918,0.0,0.0,0.4348,1
2025-07-14,0,2025-07-14 00:00:00,17,2025-07-14 02:40:00,2025-07-14 02:50:00,884.7121697002723,884.7121697002723,752.5409196948729,0.0,0.0,0.4335,1
2025-07-14,0,2025-07-14 00:00:00,18,2025-07-14 02:50:00,2025-07-14 03:00:00,840.4916047227686,840.4916047227686,752.8941759456953,0.0,0.0,0.4357,1
2025-07-14,0,2025-07-14 00:00:00,19,2025-07-14 03:00:00,2025-07-14 03:10:00,856.4886603497386,856.4886603497386,742.6741833442037,0.0,0.0,0.4374,1
2025-07-14,0,2025-07-14 00:00:00,20,2025-07-14 03:10:00,2025-07-14 03:20:00,877.803238176276,877.803238176276,749.0147454369411,0.0,0.0,0.4371,1
2025-07-14,0,2025-07-14 00:00:00,21,2025-07-14 03:20:00,2025-07-14 03:30:00,888.2918565798769,888.2918565798769,764.293117148786,0.0,0.0,0.4356,1
2025-07-14,0,2025-07-14 00:00:00,22,2025-07-14 03:30:00,2025-07-14 03:40:00,867.8382588721797,867.8382588721797,750.9061058241349,0.0,0.0,0.4353,1
2025-07-14,0,2025-07-14 00:00:00,23,2025-07-14 03:40:00,2025-07-14 03:50:00,826.7690097065491,826.7690097065491,713.7959215081523,0.0,0.0,0.436,1
2025-07-14,0,2025-07-14 00:00:00,24,2025-07-14 03:50:00,2025-07-14 04:00:00,808.6525164818827,808.6525164818827,692.5654912900197,0.0,0.0,0.4378,1
2025-07-14,0,2025-07-14 00:00:00,25,2025-07-14 04:00:00,2025-07-14 04:10:00,823.6500954668269,823.6500954668269,723.4859823746674,0.0,0.0,0.4401,1
2025-07-14,0,2025-07-14 00:00:00,26,2025-07-14 04:10:00,2025-07-14 04:20:00,857.3638731190938,857.3638731190938,738.5842725629473,0.0,0.0,0.4389,1
2025-07-14,0,2025-07-14 00:00:00,27,2025-07-14 04:20:00,2025-07-14 04:30:00,812.105223693715,812.105223693715,721.058832168964,7.205227312343588,7.205227312343588,0.4364,1
2025-07-14,0,2025-07-14 00:00:00,28,2025-07-14 04:30:00,2025-07-14 04:40:00,808.9520390141276,808.9520390141276,719.4582946665048,21.88058107237192,21.88058107237192,0.4393,1
2025-07-14,0,2025-07-14 00:00:00,29,2025-07-14 04:40:00,2025-07-14 04:50:00,822.2193464806846,822.2193464806846,733.2227131784565,38.51149720448507,38.51149720448507,0.4422,1
2025-07-14,0,2025-07-14 00:00:00,30,2025-07-14 04:50:00,2025-07-14 05:00:00,832.2647629513799,832.2647629513799,736.3276109171431,57.12331697819956,57.12331697819956,0.4395,1
2025-07-14,0,2025-07-14 00:00:00,31,2025-07-14 05:00:00,2025-07-14 05:10:00,748.3215830090584,748.3215830090584,708.2359054726644,77.72788137187698,77.72788137187698,0.4333,1
2025-07-14,0,2025-07-14 00:00:00,32,2025-07-14 05:10:00,2025-07-14 05:20:00,700.2701745150459,700.2701745150459,696.7431296660704,100.32340403144597,100.32340403144597,0.4439,1
2025-07-14,0,2025-07-14 00:00:00,33,2025-07-14 05:20:00,2025-07-14 05:30:00,730.8022067358862,730.8022067358862,699.5191003540833,124.89444763781626,124.89444763781626,0.4301,1
2025-07-14,0,2025-07-14 00:00:00,34,2025-07-14 05:30:00,2025-07-14 05:40:00,1388.050423282778,1388.050423282778,682.5124878944528,151.41199991146593,151.41199991146593,0.3713,1
2025-07-14,0,2025-07-14 00:00:00,35,2025-07-14 05:40:00,2025-07-14 05:50:00,625.1928261256901,625.1928261256901,747.047103161872,179.83364473238117,179.83364473238117,0.5708,1
2025-07-14,0,2025-07-14 00:00:00,36,2025-07-14 05:50:00,2025-07-14 06:00:00,0.0,0.0,867.0958358909405,210.10382321544688,210.10382321544688,0.9099,1
2025-07-14,0,2025-07-14 00:00:00,37,2025-07-14 06:00:00,2025-07-14 06:10:00,0.0,0.0,899.9755382813919,242.1541790589262,242.1541790589262,0.9368,1
2025-07-14,0,2025-07-14 00:00:00,38,2025-07-14 06:10:00,2025-07-14 06:20:00,0.0,0.0,882.6956046658353,275.90398207803514,275.90398207803514,0.8758,1
2025-07-14,0,2025-07-14 00:00:00,39,2025-07-14 06:20:00,2025-07-14 06:30:00,0.0,0.0,866.6162751867054,311.26062354583286,311.26062354583286,0.8759,1
2025-07-14,0,2025-07-14 00:00:00,40,2025-07-14 06:30:00,2025-07-14 06:40:00,0.0,0.0,866.2479088795059,348.120176786689,348.120176786689,0.8601,1
2025-07-14,0,2025-07-14 00:00:00,41,2025-07-14 06:40:00,2025-07-14 06:50:00,0.014567942519875627,0.014567942519875627,877.9032868529531,386.3680163984135,386.3680163984135,0.8442,1
2025-07-14,0,2025-07-14 00:00:00,42,2025-07-14 06:50:00,2025-07-14 07:00:00,58.54115281388043,58.54115281388043,889.0294447216439,425.87948951089453,425.87948951089453,0.8334,1
2025-07-14,0,2025-07-14 00:00:00,43,2025-07-14 07:00:00,2025-07-14 07:10:00,393.9850148181677,393.9850148181677,888.1736314108994,466.5206326133159,466.5206326133159,0.8092,1
