date,interval_start,interval_end,intervals,emergency_kwh
2025-02-05,2025-02-05 20:30:00,2025-02-05 20:40:00,1,54.130662396002776
2025-02-07,2025-02-07 20:50:00,2025-02-07 21:10:00,2,44.89061695173494
2025-02-07,2025-02-07 21:30:00,2025-02-07 21:40:00,1,92.22127996069736
2025-02-08,2025-02-08 20:30:00,2025-02-08 20:50:00,2,248.81567698740525
2025-02-09,2025-02-09 20:50:00,2025-02-09 21:10:00,2,28.97790849091966
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,2,36.952298756941374
2025-02-10,2025-02-10 05:50:00,2025-02-10 06:00:00,1,23.44464797936098
2025-02-10,2025-02-10 06:20:00,2025-02-10 06:30:00,1,16.68827753991377
2025-02-10,2025-02-10 21:30:00,2025-02-10 21:50:00,2,22.302046576832208
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:10:00,1,24.39388950604814
2025-02-11,2025-02-11 06:20:00,2025-02-11 06:30:00,1,20.420000000000073
2025-02-11,2025-02-11 10:00:00,2025-02-11 10:40:00,4,318.25813230912746
2025-02-11,2025-02-11 20:30:00,2025-02-11 21:40:00,7,353.0472283028453
2025-02-12,2025-02-12 06:00:00,2025-02-12 06:10:00,1,6.113261162665822
2025-02-12,2025-02-12 06:20:00,2025-02-12 06:30:00,1,32.49333333333334
2025-02-12,2025-02-12 20:30:00,2025-02-12 21:50:00,8,215.5392379712705
2025-02-13,2025-02-13 06:10:00,2025-02-13 06:30:00,2,54.16402169373612
2025-02-13,2025-02-13 20:30:00,2025-02-13 21:10:00,4,180.02558783538223
2025-02-13,2025-02-13 21:30:00,2025-02-13 21:40:00,1,17.913921874438756
2025-02-14,2025-02-14 08:00:00,2025-02-14 08:30:00,3,174.36604876158307
2025-02-14,2025-02-14 20:40:00,2025-02-14 20:50:00,1,68.53056103359611
2025-02-14,2025-02-14 21:20:00,2025-02-14 21:40:00,2,24.83617056077055
2025-02-15,2025-02-15 08:10:00,2025-02-15 08:20:00,1,13.443541683618989
2025-02-15,2025-02-15 20:30:00,2025-02-15 21:50:00,8,351.76675131015435
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:10:00,2,63.152463581022175
2025-02-16,2025-02-16 06:20:00,2025-02-16 06:30:00,1,43.1099999999999
2025-02-16,2025-02-16 10:10:00,2025-02-16 10:50:00,4,567.4620399911219
2025-02-16,2025-02-16 20:30:00,2025-02-16 20:40:00,1,34.32532360454377
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,1,14.13125972154271
2025-02-17,2025-02-17 05:50:00,2025-02-17 06:10:00,2,28.6288067368954
2025-02-17,2025-02-17 06:20:00,2025-02-17 06:30:00,1,11.56166666666661
2025-02-17,2025-02-17 20:30:00,2025-02-17 20:40:00,1,201.3347626421978
2025-02-17,2025-02-17 21:30:00,2025-02-17 21:40:00,1,12.904839922944824
2025-02-18,2025-02-18 05:50:00,2025-02-18 06:10:00,2,48.951647966386076
2025-02-18,2025-02-18 06:20:00,2025-02-18 06:30:00,1,10.793333333333294
2025-02-18,2025-02-18 20:30:00,2025-02-18 20:40:00,1,24.808601719209378
2025-02-19,2025-02-19 05:50:00,2025-02-19 06:10:00,2,36.80268304140941
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,1,77.96624999999995
2025-02-19,2025-02-19 09:50:00,2025-02-19 10:40:00,5,287.028147489048
2025-02-19,2025-02-19 20:30:00,2025-02-19 21:50:00,8,222.3690695773746
2025-02-20,2025-02-20 05:50:00,2025-02-20 06:20:00,3,95.50084869606428
2025-02-20,2025-02-20 10:30:00,2025-02-20 10:50:00,2,94.90013211207238
2025-02-20,2025-02-20 20:50:00,2025-02-20 21:20:00,3,49.521388616150624
2025-02-21,2025-02-21 07:40:00,2025-02-21 08:30:00,5,464.86784368450174
2025-02-21,2025-02-21 21:00:00,2025-02-21 21:20:00,2,45.952838666179254
2025-02-21,2025-02-21 21:40:00,2025-02-21 21:50:00,1,2.708638491405793
2025-02-22,2025-02-22 07:30:00,2025-02-22 08:20:00,5,646.8616812721899
2025-02-23,2025-02-23 06:00:00,2025-02-23 06:20:00,2,43.78397642080972
2025-02-23,2025-02-23 10:10:00,2025-02-23 10:40:00,3,129.58811497276247
2025-02-23,2025-02-23 20:30:00,2025-02-23 20:40:00,1,19.705086660003985
2025-02-23,2025-02-23 21:00:00,2025-02-23 21:30:00,3,54.7538902534116
2025-02-23,2025-02-23 21:40:00,2025-02-23 21:50:00,1,4.591248589473503
2025-02-24,2025-02-24 06:00:00,2025-02-24 06:20:00,2,75.6442428956451
2025-02-24,2025-02-24 21:40:00,2025-02-24 21:50:00,1,23.181280321811073
2025-02-25,2025-02-25 05:50:00,2025-02-25 06:30:00,4,79.34482841014835
2025-02-25,2025-02-25 20:50:00,2025-02-25 21:50:00,6,106.62492825794706
2025-02-26,2025-02-26 06:00:00,2025-02-26 06:30:00,3,58.473773111275136
2025-02-27,2025-02-27 05:50:00,2025-02-27 06:20:00,3,46.53028519716554
2025-02-27,2025-02-27 10:00:00,2025-02-27 10:20:00,2,69.71619361870498
2025-02-27,2025-02-27 20:30:00,2025-02-27 20:50:00,2,126.4305251495224
2025-02-27,2025-02-27 21:20:00,2025-02-27 21:40:00,2,46.16766572718211
2025-02-28,2025-02-28 07:20:00,2025-02-28 08:10:00,5,782.5224741799336
2025-02-28,2025-02-28 20:40:00,2025-02-28 21:50:00,7,272.4121802730177
2025-03-01,2025-03-01 20:40:00,2025-03-01 21:20:00,4,247.81233307162267
2025-03-02,2025-03-02 20:50:00,2025-03-02 21:10:00,2,7.553203926511195
2025-03-02,2025-03-02 21:20:00,2025-03-02 21:40:00,2,69.76767191359743
2025-03-03,2025-03-03 20:40:00,2025-03-03 21:40:00,6,175.21348665316293
2025-03-04,2025-03-04 06:00:00,2025-03-04 06:10:00,1,0.6247333333333245
2025-03-04,2025-03-04 21:40:00,2025-03-04 21:50:00,1,2.05607662481882
2025-03-05,2025-03-05 05:50:00,2025-03-05 06:10:00,2,6.6182999999999765
2025-03-05,2025-03-05 20:30:00,2025-03-05 20:50:00,2,85.97825318100672
2025-03-05,2025-03-05 21:10:00,2025-03-05 21:30:00,2,16.20895850266497
2025-03-07,2025-03-07 21:30:00,2025-03-07 21:50:00,2,18.522075652537666
2025-03-08,2025-03-08 07:00:00,2025-03-08 08:00:00,6,777.8457806580118
2025-03-10,2025-03-10 09:40:00,2025-03-10 10:20:00,4,208.38352046991986
2025-03-10,2025-03-10 20:30:00,2025-03-10 20:40:00,1,76.92493426690066
2025-03-12,2025-03-12 21:00:00,2025-03-12 21:10:00,1,7.837325729443614
2025-03-13,2025-03-13 20:30:00,2025-03-13 20:50:00,2,259.1969391345338
2025-03-14,2025-03-14 06:50:00,2025-03-14 07:50:00,6,719.6867810817191
2025-03-14,2025-03-14 20:40:00,2025-03-14 20:50:00,1,153.6008024285292
2025-03-15,2025-03-15 07:20:00,2025-03-15 07:50:00,3,314.71767881871045
2025-03-15,2025-03-15 20:30:00,2025-03-15 21:50:00,8,314.9861803376936
2025-03-16,2025-03-16 05:50:00,2025-03-16 06:00:00,1,1.6399999999999864
2025-03-17,2025-03-17 08:40:00,2025-03-17 09:20:00,4,138.6410446345668
2025-03-20,2025-03-20 08:40:00,2025-03-20 10:00:00,8,1102.4247960416178
2025-03-21,2025-03-21 06:30:00,2025-03-21 07:40:00,7,1128.2637542842601
2025-03-21,2025-03-21 20:40:00,2025-03-21 20:50:00,1,87.74744114083637
2025-03-21,2025-03-21 21:00:00,2025-03-21 21:50:00,5,279.19457578502016
2025-03-23,2025-03-23 20:30:00,2025-03-23 20:40:00,1,127.78682298409478
2025-03-23,2025-03-23 20:50:00,2025-03-23 21:10:00,2,27.141139484239353
2025-03-25,2025-03-25 20:30:00,2025-03-25 20:40:00,1,119.42561029556566
2025-03-25,2025-03-25 20:50:00,2025-03-25 21:30:00,4,131.46308642859972
2025-03-26,2025-03-26 08:30:00,2025-03-26 09:30:00,6,901.3746473815463
2025-03-26,2025-03-26 20:30:00,2025-03-26 20:40:00,1,109.42326178869325
2025-03-28,2025-03-28 07:40:00,2025-03-28 07:50:00,1,36.761446761272396
2025-03-28,2025-03-28 21:30:00,2025-03-28 21:40:00,1,71.91147497124004
2025-03-29,2025-03-29 07:00:00,2025-03-29 07:40:00,4,217.5259611465606
2025-03-29,2025-03-29 20:30:00,2025-03-29 21:30:00,6,271.812845507439
2025-03-31,2025-03-31 20:30:00,2025-03-31 20:40:00,1,35.069200817301635
2025-03-31,2025-03-31 20:50:00,2025-03-31 21:10:00,2,31.724710852835344
2025-03-31,2025-03-31 21:20:00,2025-03-31 21:50:00,3,51.077060144295636
