date,grid_plan_kwh,planned_cost_yuan,emergency_kwh,emergency_cost_yuan,total_cost_yuan,charge_actual_kwh,discharge_actual_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,selected_profile,selected_terminal
2025-02-01,40600.30173532004,22061.519591980697,0.0,0.0,22061.519591980697,13189.029238909798,14431.211250290848,7464.307813367757,3348.1359446779315,4116.171868689826,7268.4231640740745,3103.870312103062,X_morning90,1200.0
2025-02-02,91356.32964288777,58426.55989575463,0.0,0.0,58426.55989575463,21107.013613447365,17089.346295237043,8982.384374677436,8923.21030801077,59.174066666666704,3103.870312103062,3112.0200139423155,X_morning90,1200.0
2025-02-03,89170.86470833559,56920.83254428513,0.0,0.0,56920.83254428513,21462.2825746254,17765.119580548628,5256.7852142588235,5256.7852142588235,0.0,3112.0200139423155,2689.052574940037,X_morning90,1200.0
2025-02-04,90525.93192591013,57753.365469755605,0.0,0.0,57753.365469755605,22916.902714334352,18560.268277453062,4974.433539028845,4974.433539028845,0.0,2689.052574940037,2691.7447095597836,X_morning90,1200.0
2025-02-05,88875.9318884108,56519.79540206199,0.0,0.0,56519.79540206199,22561.577897785788,18515.97134037361,4081.898347665304,4081.898347665304,0.0,2691.7447095597836,2423.8633282629808,X_morning90,1200.0
2025-02-06,90172.12096050053,57632.57737454798,6.410854759157814,37.44900807562037,57670.026382623604,21990.821745532307,17667.883914109116,5584.5367671698305,5583.135950503164,1.400816666666742,2423.8633282629808,2584.62077245416,X_morning90,1200.0
2025-02-07,43183.88373028658,22828.02387910443,0.0,0.0,22828.02387910443,18209.316309039514,15183.587068087185,8352.474822667584,3125.009349090041,5227.465473577542,2584.62077245416,2102.3531527150703,X_morning90,1200.0
2025-02-08,38668.793491838034,20358.73510680892,0.0,0.0,20358.73510680892,18586.171747196142,15082.42605482006,3587.885082795283,446.3440127950038,3141.541070000279,2102.3531527150703,2071.6565531693054,X_morning90,1200.0
2025-02-09,84501.7902388818,53134.615288172725,271.58828197420627,1894.5998550520628,55029.215143224785,23426.50143566211,19363.608080658327,1155.0691991855595,1155.0691991855595,0.0,2071.6565531693054,1640.3877556448324,X_morning90,1200.0
2025-02-10,86575.48626632968,54674.88992895557,0.0,0.0,54674.88992895557,20626.207332662223,16524.020490427443,8146.6618407615715,7646.998807428238,499.6630333333334,1640.3877556448324,1843.9515878992322,X_morning90,1200.0
2025-02-11,84373.30451793945,53050.43911015524,0.0,0.0,53050.43911015524,22206.307061691256,18046.01477099392,4992.415093908789,4748.957393908789,243.4577000000004,1843.9515878992322,1778.5004200947853,X_morning90,1200.0
2025-02-12,84021.22677798595,52841.35669949171,0.0,0.0,52841.35669949171,22168.177968709624,17882.20879085055,4468.5214667935525,4247.167618568128,221.35384822542449,1778.5004200947853,1860.7397132106103,X_morning90,1200.0
2025-02-13,83302.84957423335,52366.88365809039,0.0,0.0,52366.88365809039,19845.01471690435,16026.871860273955,8155.2277009362915,7596.589917602958,558.6377833333337,1860.7397132106103,1913.6175581201328,X_morning90,1200.0
2025-02-14,36201.254843587514,19238.018036973586,0.0,0.0,19238.018036973586,18196.968124777643,14935.585491813637,3138.0703939568407,556.6509725880816,2581.4194213687592,1913.6175581201328,1695.793879515972,X_morning90,1200.0
2025-02-15,35989.953841073606,19013.731034924767,0.0,0.0,19013.731034924767,18016.179510976224,14830.312808480496,3523.9960385778786,275.1178340218646,3248.878204556014,1695.793879515972,1432.2300966384717,X_morning90,1200.0
2025-02-16,81319.6836266038,50617.864977995414,51.84298032315712,235.85963898020333,50853.72461697562,23686.064924776867,18885.558685179047,1193.6412673291404,1193.6412673291404,0.0,1432.2300966384717,1765.7344342942677,X_morning90,1200.0
2025-02-17,80230.90898342364,49950.15904214874,18.91428938728461,86.05055956745134,50036.20960171619,20640.54752103093,16750.26110337314,5175.673688486462,4381.192488486462,794.4812000000005,1765.7344342942677,1730.8259772519511,X_morning90,1200.0
