date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,risk_delta_kwh,plan_load_kwh,plan_pv_kwh,selected_index,selected_tau,selected_terminal,selected_terminal_energy_kwh,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-03-20,1,3299.0689,2025-03-20T00:10:00,2025-03-20T00:00:00,00:10:00,80,B,0.0,00:10:00,80,B,0.4487,00:10:00,80,B,0.4248,549.8448166666667,0.0,3299.0689,549.8448166666667,2025-03-20T00:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:10:00,2025-03-20T00:10:00,0.4248,602.8585666666667,0.0,19.847793333333367,622.70636,0.0,0,0.8,1200.0,1200.0,1456.0396933333332,833.3333333333333,0.0,2194.4177855925936,2944.4177855925936,0.0,1.0,833.3333333333334,0.0,0.0,72.86154333333309,72.86154333333309,0.0,2194.4177855925936,2944.4177855925936,618.5256617279999,0.0,618.5256617279999
2025-03-20,2,3421.881,2025-03-20T00:20:00,2025-03-20T00:10:00,00:20:00,80,C,0.0,00:20:00,80,C,0.4373,00:20:00,80,C,0.4245,570.3135,0.0,3421.881,570.3135,2025-03-20T00:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:20:00,2025-03-20T00:20:00,0.4245,597.5523833333333,0.0,19.847793333333367,617.4001766666667,0.0,0,0.8,1200.0,1200.0,1450.73351,833.3333333333333,0.0,2944.4177855925936,3694.4177855925936,0.0,1.0,833.3333333333334,0.0,0.0,47.086676666666676,47.086676666666676,0.0,2944.4177855925936,3694.4177855925936,615.836374995,0.0,615.836374995
2025-03-20,3,3683.11,2025-03-20T00:30:00,2025-03-20T00:20:00,00:30:00,80,D,0.0,00:30:00,80,D,0.4311,00:30:00,80,D,0.4269,613.8516666666667,0.0,3683.11,613.8516666666667,2025-03-20T00:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:30:00,2025-03-20T00:30:00,0.4269,585.7016666666667,0.0,19.847793333333367,605.5494600000001,0.0,0,0.8,1200.0,1200.0,1438.8827933333332,833.3333333333333,0.0,3694.4177855925936,4444.417785592594,0.0,1.0,825.0311266666665,0.0,0.0,0.0,0.0,0.0,3694.4177855925936,4436.945799592593,614.259064474,0.0,614.259064474
2025-03-20,4,3476.737,2025-03-20T00:40:00,2025-03-20T00:30:00,00:40:00,80,E,0.0,00:40:00,80,E,0.4344,00:40:00,80,E,0.4272,579.4561666666667,0.0,3476.737,579.4561666666667,2025-03-20T00:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:40:00,2025-03-20T00:40:00,0.4272,594.46055,0.0,19.847793333333367,614.3083433333334,0.0,0,0.8,1200.0,1200.0,1447.6416766666666,833.3333333333333,0.0,4444.417785592594,5194.417785592594,0.0,1.0,833.3333333333334,0.0,0.0,34.85217666666654,34.85217666666654,0.0,4436.945799592593,5186.945799592593,618.432524272,0.0,618.432524272
2025-03-20,5,3302.6695,2025-03-20T00:50:00,2025-03-20T00:40:00,00:50:00,80,F,0.0,00:50:00,80,F,0.4238,00:50:00,80,F,0.4271,550.4449166666667,0.0,3302.6695,550.4449166666667,2025-03-20T00:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:50:00,2025-03-20T00:50:00,0.4271,588.294,0.0,19.847793333333367,608.1417933333333,0.0,0,0.8,1200.0,1200.0,1441.4751266666667,833.3333333333333,0.0,5194.417785592594,5944.417785592594,0.0,1.0,833.3333333333334,0.0,0.0,57.69687666666664,57.69687666666664,0.0,5186.945799592593,5936.945799592593,615.6540265993333,0.0,615.6540265993333
2025-03-20,6,3426.94,2025-03-20T01:00:00,2025-03-20T00:50:00,01:00:00,80,G,0.0,01:00:00,80,G,0.4296,01:00:00,80,G,0.4285,571.1566666666666,0.0,3426.94,571.1566666666666,2025-03-20T01:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:00:00,2025-03-20T01:00:00,0.4285,565.1,0.0,19.847793333333367,584.9477933333334,0.0,0,0.8,1200.0,1200.0,1418.2811266666668,833.3333333333333,0.0,5944.417785592594,6694.417785592594,0.0,1.0,833.3333333333334,0.0,0.0,13.791126666666742,13.791126666666742,0.0,5936.945799592593,6686.945799592593,607.7334627766667,0.0,607.7334627766667
2025-03-20,7,3609.5343,2025-03-20T01:10:00,2025-03-20T01:00:00,01:10:00,80,H,0.0,01:10:00,80,H,0.4989,01:10:00,80,H,0.4311,601.5890499999999,0.0,3609.5343,601.5890499999999,2025-03-20T01:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:10:00,2025-03-20T01:10:00,0.4311,558.81305,0.0,19.176866666666633,577.9899166666667,0.0,0,0.8,1200.0,1200.0,577.9899166666667,0.0,0.0,6694.417785592594,6694.417785592594,0.0,-0.0,0.0,23.59913333333327,0.0,0.0,0.0,0.0,6686.945799592593,6660.724540333334,249.171453075,0.0,249.171453075
2025-03-20,8,3668.9025,2025-03-20T01:20:00,2025-03-20T01:10:00,01:20:00,80,I,0.0,01:20:00,80,I,0.5083,01:20:00,80,I,0.4302,611.48375,0.0,3668.9025,611.48375,2025-03-20T01:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:20:00,2025-03-20T01:20:00,0.4302,551.48425,0.0,19.176866666666633,570.6611166666667,0.0,0,0.8,1200.0,1200.0,1403.99445,833.3333333333333,0.0,6694.417785592594,7444.417785592594,0.0,1.0,792.5106999999999,0.0,0.0,0.0,0.0,0.0,6660.724540333334,7373.984170333333,603.99841239,0.0,603.99841239
2025-03-20,9,3589.3,2025-03-20T01:30:00,2025-03-20T01:20:00,01:30:00,80,J,0.0,01:30:00,80,J,0.4468,01:30:00,80,J,0.4279,598.2166666666667,0.0,3589.3,598.2166666666667,2025-03-20T01:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:30:00,2025-03-20T01:30:00,0.4279,543.3466666666667,0.0,19.176866666666633,562.5235333333334,0.0,0,0.8,1200.0,1200.0,1395.8568666666665,833.3333333333333,0.0,7444.417785592594,8194.417785592594,0.0,1.0,797.6401999999998,0.0,0.0,0.0,0.0,0.0,7373.984170333333,8091.860350333333,597.2871532466667,0.0,597.2871532466667
2025-03-20,10,3503.6157,2025-03-20T01:40:00,2025-03-20T01:30:00,01:40:00,80,K,0.0,01:40:00,80,K,0.4284,01:40:00,80,K,0.4312,583.9359499999999,0.0,3503.6157,583.9359499999999,2025-03-20T01:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:40:00,2025-03-20T01:40:00,0.4312,558.9097333333333,0.0,19.176866666666633,578.0866,0.0,0,0.8,1200.0,1200.0,578.0866,0.0,0.0,8194.417785592594,8194.417785592594,0.0,-0.0,0.0,5.8493499999999585,0.0,0.0,0.0,0.0,8091.860350333333,8085.361072555555,249.27094192,0.0,249.27094192
