date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,reserve_internal_kwh,risk_history_start,risk_history_end,risk_sample_count,risk_history_days,risk_cold_start,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-01-15,1,2025-01-15T00:10:00,2025-01-15T00:00:00,603.4397666666667,0.0,2025-01-15T00:10:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:10:00,2025-01-15T00:10:00,0.4248,630.0752870030816,0.0,656.4134558869735,0.0,26.338168883891864,0.0,2025-01-02,2025-01-14,78,13,False,1489.7467892203067,833.3333333333333,0.0,6000.0,6750.0,0.0,1.0,833.3333333333334,0.0,0.0,52.973689220306596,52.973689220306596,0.0,6000.0,6750.0,632.8444360607863,0.0,632.8444360607863
2025-01-15,2,2025-01-15T00:20:00,2025-01-15T00:10:00,618.0562833333333,0.0,2025-01-15T00:20:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:20:00,2025-01-15T00:20:00,0.4245,647.1065007593129,0.040865291902777656,673.4446696432047,0.040865291902777656,26.338168883891864,0.0,2025-01-02,2025-01-14,78,13,False,1506.7371376846352,833.3333333333333,0.0,6750.0,7500.0,0.0,1.0,833.3333333333334,0.0,0.0,55.34752101796846,55.34752101796846,0.0,6750.0,7500.0,639.6099149471277,0.0,639.6099149471277
2025-01-15,3,2025-01-15T00:30:00,2025-01-15T00:20:00,639.72,0.0,2025-01-15T00:30:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:30:00,2025-01-15T00:30:00,0.4269,622.8566449032713,0.41045542219734843,649.1948137871632,0.41045542219734843,26.338168883891864,0.0,2025-01-02,2025-01-14,78,13,False,1482.117691698299,833.3333333333333,0.0,7500.0,8250.0,0.0,1.0,833.3333333333334,0.0,0.0,9.064358364965642,9.064358364965642,0.0,7500.0,8250.0,632.7160425860038,0.0,632.7160425860038
2025-01-15,4,2025-01-15T00:40:00,2025-01-15T00:30:00,616.2570833333333,0.0,2025-01-15T00:40:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:40:00,2025-01-15T00:40:00,0.4272,569.7139183371559,0.984059359146559,596.0520872210477,0.984059359146559,26.338168883891864,0.0,2025-01-02,2025-01-14,78,13,False,1428.4013611952344,833.3333333333333,0.0,8250.0,9000.0,0.0,1.0,812.1442778619011,0.0,0.0,0.0,0.0,0.0,8250.0,8980.92985007571,610.2130615026042,0.0,610.2130615026042
2025-01-15,5,2025-01-15T00:50:00,2025-01-15T00:40:00,602.7091833333333,0.0,2025-01-15T00:50:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T00:50:00,2025-01-15T00:50:00,0.4271,570.8342660767677,1.7290185455478815,597.1724349606595,1.7290185455478815,26.338168883891864,0.0,2025-01-02,2025-01-14,78,13,False,1428.776749748445,833.3333333333333,0.0,9000.0,9750.0,0.0,1.0,826.0675664151116,0.0,0.0,0.0,0.0,0.0,8980.92985007571,9724.39065984931,610.2305498175608,0.0,610.2305498175608
2025-01-15,6,2025-01-15T01:00:00,2025-01-15T00:50:00,621.71,0.0,2025-01-15T01:00:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:00:00,2025-01-15T01:00:00,0.4285,618.2787886482676,2.604893897504132,644.6169575321594,2.604893897504132,26.338168883891864,0.0,2025-01-02,2025-01-14,78,13,False,642.0120636346553,0.0,0.0,9750.0,9750.0,0.0,0.0,20.30206363465527,0.0,0.0,0.0,0.0,0.0,9724.39065984931,9742.6625171205,275.10216926744977,0.0,275.10216926744977
2025-01-15,7,2025-01-15T01:10:00,2025-01-15T01:00:00,641.1512666666666,0.0,2025-01-15T01:10:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:10:00,2025-01-15T01:10:00,0.4311,622.4263619024687,3.564662058493034,662.860488416008,3.564662058493034,40.43412651353932,0.0,2025-01-02,2025-01-14,78,13,False,659.295826357515,0.0,0.0,9750.0,9750.0,0.0,0.0,18.144559690848382,0.0,0.0,0.0,0.0,0.0,9742.6625171205,9758.992620842264,284.2224307427247,0.0,284.2224307427247
2025-01-15,8,2025-01-15T01:20:00,2025-01-15T01:10:00,649.754,0.0,2025-01-15T01:20:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:20:00,2025-01-15T01:20:00,0.4302,601.1626183292444,4.556129421635546,641.5967448427838,4.556129421635546,40.43412651353932,0.0,2025-01-02,2025-01-14,78,13,False,637.0406154211482,0.0,0.0,9750.0,9750.0,0.0,0.0,0.0,12.713384578851787,0.0,0.0,0.0,0.0,9758.992620842264,9744.866637976873,274.054872754178,0.0,274.054872754178
2025-01-15,9,2025-01-15T01:30:00,2025-01-15T01:20:00,645.8683333333333,0.0,2025-01-15T01:30:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:30:00,2025-01-15T01:30:00,0.4279,604.0383747809832,5.523534239114844,644.4725012945225,5.523534239114844,40.43412651353932,0.0,2025-01-02,2025-01-14,78,13,False,972.2823003887411,333.3333333333333,0.0,9750.0,10050.0,0.0,0.9999999999999992,326.41396705540774,0.0,0.0,0.0,0.0,0.0,9744.866637976873,10038.63920832674,416.0395963363423,0.0,416.0395963363423
2025-01-15,10,2025-01-15T01:40:00,2025-01-15T01:30:00,635.8463333333333,0.0,2025-01-15T01:40:00,2025-01-15 00:00:00,2025-01-15 00:00:00,2025-01-15T01:40:00,2025-01-15T01:40:00,0.4312,652.9862389252431,6.409303034574347,693.4203654387825,6.409303034574347,40.43412651353932,0.0,2025-01-02,2025-01-14,78,13,False,687.0110624042081,0.0,0.0,10050.0,10050.0,0.0,0.0,51.16472907087484,0.0,0.0,0.0,0.0,0.0,10038.63920832674,10084.687464490527,296.23917010869457,0.0,296.23917010869457
