date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,forecast_history_end,dispatch_time,decision_input_cutoff,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,plan_load_kwh,plan_pv_kwh,risk_delta_kwh,reserve_internal_kwh,risk_history_start,risk_history_end,risk_sample_count,risk_history_days,risk_cold_start,grid_plan_kwh,charge_plan_kwh,discharge_plan_kwh,energy_start_plan_kwh,energy_end_plan_kwh,pv_curtailment_plan_kwh,charge_mode_plan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-03-20,1,2025-03-20T00:10:00,2025-03-20T00:00:00,549.8448166666667,0.0,2025-03-20T00:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:10:00,2025-03-20T00:10:00,0.4248,599.953889516172,0.6881231779921642,622.7295563537917,0.6881231779921642,22.775666837619735,9600.0,2025-02-20,2025-03-19,168,28,False,622.0414331757993,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,72.19661650913258,72.19661650913258,0.0,10800.0,10800.0,264.24320081307957,0.0,264.24320081307957
2025-03-20,2,2025-03-20T00:20:00,2025-03-20T00:10:00,570.3135,0.0,2025-03-20T00:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:20:00,2025-03-20T00:20:00,0.4245,593.4156177461416,0.7635675828808566,616.1912845837613,0.7635675828808566,22.775666837619735,9600.0,2025-02-20,2025-03-19,168,28,False,615.4277170008804,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,45.114217000880444,45.114217000880444,0.0,10800.0,10800.0,261.2490658668737,0.0,261.2490658668737
2025-03-20,3,2025-03-20T00:30:00,2025-03-20T00:20:00,613.8516666666667,0.0,2025-03-20T00:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:30:00,2025-03-20T00:30:00,0.4269,580.4393460126182,0.23923107243809127,603.2150128502379,0.23923107243809127,22.775666837619735,9600.0,2025-02-20,2025-03-19,168,28,False,602.9757817777999,0.0,-0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,10.875884888866835,0.0,0.0,0.0,10800.0,10800.0,257.41036124094273,23.21457629528626,280.62493753622897
2025-03-20,4,2025-03-20T00:40:00,2025-03-20T00:30:00,579.4561666666667,0.0,2025-03-20T00:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:40:00,2025-03-20T00:40:00,0.4272,589.9157636485189,0.0,612.6914304861386,0.0,22.775666837619735,9600.0,2025-02-20,2025-03-19,168,28,False,612.6914304861386,0.0,-0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,33.235263819471925,33.235263819471925,0.0,10800.0,10800.0,261.7417791036784,0.0,261.7417791036784
2025-03-20,5,2025-03-20T00:50:00,2025-03-20T00:40:00,550.4449166666667,0.0,2025-03-20T00:50:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T00:50:00,2025-03-20T00:50:00,0.4271,585.7067371611821,0.0,608.4824039988018,0.0,22.775666837619735,9600.0,2025-02-20,2025-03-19,168,28,False,608.4824039988018,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,58.03748733213513,58.03748733213513,0.0,10800.0,10800.0,259.88283474788824,0.0,259.88283474788824
2025-03-20,6,2025-03-20T01:00:00,2025-03-20T00:50:00,571.1566666666666,0.0,2025-03-20T01:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:00:00,2025-03-20T01:00:00,0.4285,563.8726304229446,0.0,586.6482972605643,0.0,22.775666837619735,9600.0,2025-02-20,2025-03-19,168,28,False,586.6482972605643,0.0,-0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,15.49163059389764,15.49163059389764,0.0,10800.0,10800.0,251.3787953761518,0.0,251.3787953761518
2025-03-20,7,2025-03-20T01:10:00,2025-03-20T01:00:00,601.5890499999999,0.0,2025-03-20T01:10:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:10:00,2025-03-20T01:10:00,0.4311,557.0724677171621,0.0,582.5279584825183,0.0,25.455490765356185,9600.0,2025-02-20,2025-03-19,168,28,False,582.5279584825183,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,19.0610915174816,0.0,0.0,0.0,10800.0,10800.0,251.12780290181365,41.08618276593159,292.21398566774525
2025-03-20,8,2025-03-20T01:20:00,2025-03-20T01:10:00,611.48375,0.0,2025-03-20T01:20:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:20:00,2025-03-20T01:20:00,0.4302,550.5681314738787,0.0,576.0236222392349,0.0,25.455490765356185,9600.0,2025-02-20,2025-03-19,168,28,False,576.0236222392349,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,35.46012776076509,0.0,0.0,0.0,10800.0,10800.0,247.80536228731887,76.27473481340571,324.0800971007246
2025-03-20,9,2025-03-20T01:30:00,2025-03-20T01:20:00,598.2166666666667,0.0,2025-03-20T01:30:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:30:00,2025-03-20T01:30:00,0.4279,543.8389841690238,0.0,569.29447493438,0.0,25.455490765356185,9600.0,2025-02-20,2025-03-19,168,28,False,569.29447493438,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,28.922191732286706,0.0,0.0,0.0,10800.0,10800.0,243.6011058244212,61.879029211227405,305.48013503564863
2025-03-20,10,2025-03-20T01:40:00,2025-03-20T01:30:00,583.9359499999999,0.0,2025-03-20T01:40:00,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-20T01:40:00,2025-03-20T01:40:00,0.4312,557.3656575097407,0.0,582.8211482750969,0.0,25.455490765356185,9600.0,2025-02-20,2025-03-19,168,28,False,582.8211482750969,0.0,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0,1.1148017249030318,0.0,0.0,0.0,10800.0,10800.0,251.3124791362218,2.4035125188909365,253.71599165511276
