date,interval_start,interval_end,intervals,emergency_kwh
2025-02-03,2025-02-03 06:20:00,2025-02-03 06:30:00,1,2.2193507881082724
2025-02-05,2025-02-05 06:00:00,2025-02-05 06:10:00,1,17.820484407167214
2025-02-05,2025-02-05 20:30:00,2025-02-05 20:40:00,1,52.7968783890891
2025-02-07,2025-02-07 21:30:00,2025-02-07 21:40:00,1,131.54140140263144
2025-02-08,2025-02-08 20:40:00,2025-02-08 20:50:00,1,248.81567698740295
2025-02-09,2025-02-09 05:50:00,2025-02-09 06:10:00,2,32.86862541236826
2025-02-09,2025-02-09 20:50:00,2025-02-09 21:10:00,2,24.895732064459832
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,2,36.59230052782256
2025-02-10,2025-02-10 05:50:00,2025-02-10 06:00:00,1,23.44464797936098
2025-02-10,2025-02-10 06:20:00,2025-02-10 06:40:00,2,30.83052743371354
2025-02-10,2025-02-10 21:30:00,2025-02-10 21:50:00,2,13.178212450558416
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:30:00,3,81.60090590825894
2025-02-11,2025-02-11 10:00:00,2025-02-11 10:40:00,4,292.7712122561136
2025-02-11,2025-02-11 20:30:00,2025-02-11 21:40:00,7,352.02609748115384
2025-02-12,2025-02-12 06:00:00,2025-02-12 06:40:00,4,87.39794833455448
2025-02-12,2025-02-12 10:30:00,2025-02-12 10:50:00,2,75.66478506959882
2025-02-12,2025-02-12 20:30:00,2025-02-12 21:50:00,8,211.20549011499475
2025-02-13,2025-02-13 06:10:00,2025-02-13 06:40:00,3,82.97715502706933
2025-02-13,2025-02-13 20:30:00,2025-02-13 21:10:00,4,175.780807391218
2025-02-13,2025-02-13 21:30:00,2025-02-13 21:40:00,1,16.187406212690853
2025-02-14,2025-02-14 08:00:00,2025-02-14 08:30:00,3,174.3660487615811
2025-02-14,2025-02-14 21:30:00,2025-02-14 21:40:00,1,92.67671571759584
2025-02-15,2025-02-15 08:10:00,2025-02-15 08:20:00,1,8.705048050874986
2025-02-15,2025-02-15 20:40:00,2025-02-15 21:50:00,7,351.766751310156
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:40:00,5,130.03841358102204
2025-02-16,2025-02-16 10:10:00,2025-02-16 10:50:00,4,586.0088582932531
2025-02-16,2025-02-16 20:30:00,2025-02-16 20:40:00,1,27.32020756493091
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,1,7.5845210343934255
